HAT_KODU,DURAK_ID,BINIS_SAYISI
21521,12948,49
21521,99999,1294
21531,10069,170
21531,10119,1
21531,10123,250
21531,10128,9
21531,10356,2
21531,10357,54
21531,10358,22
21531,10361,98
21531,10362,90
21531,10364,113
21531,10365,73
21531,10366,50
21531,10367,42
21531,10369,25
21531,10370,29
21531,10371,22
21531,10372,31
21531,30403,63
21531,30404,1
21531,30406,6
21531,30408,24
21531,30410,19
21531,30420,82
21531,30422,35
21531,30436,41
21531,30438,131
21531,99999,136
21541,10370,1
21541,10371,10
21541,10372,6
21541,10469,74
21541,30403,37
21541,30404,2
21541,30406,4
21541,30408,13
21541,30410,9
21541,99999,36
21561,10014,130
21561,10241,6
21561,10253,1
21561,10611,94
21561,10615,10
21561,10617,36
21561,10618,8
21561,10625,1
21561,10626,7
21561,10628,15
21561,10629,5
21561,10630,13
21561,10631,8
21561,10632,1
21561,12060,2
21561,12062,26
21561,12198,3
21561,12597,4
21561,12598,15
21561,12599,4
21561,12600,14
21561,12601,2
21561,12602,25
21561,12603,4
21561,12604,76
21561,12605,8
21561,12607,12
21561,12818,39
21561,12848,3
21561,12850,8
21561,12852,14
21561,12854,18
21561,12856,21
21561,99999,84
21571,10088,89
21571,10121,1
21571,10211,325
21571,10224,3
21571,10226,11
21571,10227,1
21571,10228,16
21571,10231,35
21571,10233,17
21571,10247,46
21571,10611,167
21571,10615,36
21571,10617,111
21571,10618,9
21571,10625,12
21571,10626,30
21571,10628,56
21571,10629,23
21571,10630,38
21571,10631,6
21571,12058,71
21571,12062,72
21571,12596,2
21571,12597,15
21571,12598,47
21571,12599,19
21571,12600,27
21571,12601,13
21571,12602,52
21571,12603,1
21571,12604,173
21571,12605,4
21571,12607,14
21571,12714,30
21571,12716,42
21571,12717,2
21571,12718,49
21571,12720,83
21571,12722,23
21571,12723,2
21571,12724,61
21571,12726,19
21571,12727,1
21571,12728,29
21571,12733,27
21571,12863,2
21571,12864,46
21571,12865,1
21571,12866,46
21571,12868,35
21571,99999,431
21581,10088,475
21581,10211,306
21581,10224,17
21581,10226,18
21581,10228,33
21581,10231,68
21581,10233,43
21581,10247,81
21581,10253,1
21581,10611,344
21581,10615,65
21581,10617,195
21581,10618,20
21581,10625,12
21581,10626,38
21581,10628,69
21581,10629,28
21581,10630,90
21581,10631,34
21581,12058,114
21581,12062,140
21581,12198,23
21581,12596,7
21581,12597,35
21581,12598,102
21581,12599,72
21581,12600,41
21581,12601,39
21581,12602,54
21581,12603,1
21581,12604,205
21581,12605,33
21581,12607,30
21581,12818,150
21581,12819,1
21581,12820,137
21581,12821,3
21581,12824,200
21581,12825,2
21581,12829,1
21581,12830,2
21581,12833,43
21581,12840,155
21581,12841,2
21581,12842,2
21581,12844,19
21581,12845,2
21581,12846,73
21581,12847,1
21581,99999,686
21611,10087,116
21611,10224,14
21611,10226,15
21611,10227,502
21611,10228,28
21611,10231,44
21611,10233,52
21611,10246,38
21611,10247,112
21611,10248,1
21611,10251,64
21611,10252,31
21611,10254,75
21611,10255,613
21611,12267,208
21611,12268,22
21611,12269,28
21611,12270,97
21611,12271,2
21611,12272,30
21611,12273,17
21611,12274,366
21611,12276,126
21611,12277,4
21611,12278,91
21611,12337,8
21611,12340,257
21611,12341,7
21611,12342,50
21611,12344,193
21611,12345,1
21611,12346,140
21611,12347,1
21611,12348,105
21611,12350,129
21611,12363,5
21611,12364,89
21611,12420,14
21611,12421,73
21611,12422,21
21611,99999,523
21621,10076,656
21621,10101,306
21621,10322,6
21621,10325,255
21621,10328,16
21621,10331,395
21621,10332,8
21621,10334,28
21621,10338,18
21621,10419,163
21621,10424,13
21621,10425,1
21621,20054,41
21621,30101,6
21621,30102,17
21621,30279,275
21621,30280,221
21621,30281,120
21621,30282,82
21621,30283,40
21621,30284,8
21621,30285,2
21621,30286,21
21621,30289,213
21621,30290,84
21621,30956,42
21621,30965,899
21621,30991,52
21621,30992,100
21621,30993,1
21621,30994,10
21621,30995,5
21621,30996,64
21621,30998,75
21621,31046,199
21621,31047,35
21621,31048,179
21621,31049,14
21621,31062,171
21621,31063,10
21621,31064,156
21621,31065,2
21621,31066,146
21621,31067,4
21621,31068,168
21621,31069,3
21621,31070,138
21621,31071,6
21621,31072,134
21621,31078,65
21621,31079,2
21621,31080,144
21621,31082,110
21621,31138,303
21621,31140,142
21621,99999,97
21631,10215,539
21631,10224,219
21631,10226,35
21631,10228,51
21631,10235,113
21631,10321,153
21631,10322,196
21631,10323,101
21631,10326,136
21631,10329,318
21631,10332,98
21631,10336,361
21631,10338,70
21631,10420,177
21631,10426,4
21631,10428,6
21631,10430,31
21631,10439,118
21631,10441,15
21631,10445,4
21631,10447,46
21631,10598,8
21631,10600,1
21631,11874,3
21631,11875,125
21631,11876,15
21631,11877,18
21631,11878,54
21631,11879,5
21631,12057,352
21631,12058,223
21631,12062,179
21631,12064,106
21631,12065,140
21631,12068,62
21631,12069,96
21631,12070,2
21631,12071,4
21631,13163,139
21631,13181,34
21631,13182,9
21631,13183,1
21631,30149,32
21631,30150,6
21631,30151,7
21631,30152,54
21631,30153,10
21631,30154,170
21631,30155,5
21631,30156,186
21631,30157,2
21631,30158,86
21631,30159,4
21631,30160,52
21631,30161,6
21631,30162,159
21631,30164,11
21631,30166,16
21631,30511,351
21631,40137,298
21631,40138,28
21631,40139,2
21631,40140,19
21631,40142,273
21631,40143,36
21631,40145,16
21631,40146,75
21631,40175,16
21631,40176,86
21631,40177,49
21631,40178,181
21631,40179,5
21631,40180,35
21631,40181,8
21631,40182,66
21631,40183,4
21631,40184,58
21631,40186,90
21631,40271,9
21631,40272,164
21631,40287,13
21631,40288,165
21631,40289,13
21631,40290,167
21631,40295,1
21631,40297,1
21631,40298,41
21631,40299,8
21631,40300,48
21631,40301,2
21631,40302,8
21631,40363,175
21631,40364,67
21631,40365,11
21631,40369,9
21631,40370,138
21631,40371,11
21631,40372,161
21631,40373,7
21631,40374,131
21631,40379,16
21631,40380,256
21631,40381,7
21631,40382,101
21631,99999,410
21651,10070,3
21651,10322,1
21651,10323,55
21651,10329,137
21651,10332,1
21651,10334,11
21651,10338,6
21651,10415,50
21651,10424,5
21651,10426,3
21651,10428,1
21651,10430,6
21651,10441,2
21651,10443,2
21651,10445,2
21651,10447,9
21651,11874,1
21651,11891,27
21651,11892,10
21651,30008,255
21651,30229,2
21651,30231,8
21651,30233,13
21651,30235,1
21651,30237,3
21651,30243,2
21651,30245,22
21651,30253,42
21651,30254,1
21651,30255,15
21651,30256,3
21651,30258,2
21651,30260,3
21651,30262,5
21651,30264,2
21651,30266,3
21651,30270,5
21651,30272,59
21651,31271,7
21651,31272,5
21651,31273,6
21651,31279,9
21651,31285,64
21651,31289,36
21651,31292,68
21651,31295,241
21651,31298,24
21651,31299,2
21651,31300,64
21651,31301,2
21651,31302,50
21651,31303,3
21651,31308,45
21651,31309,4
21651,31350,32
21651,31351,2
21651,31352,67
21651,31353,5
21651,31354,79
21651,31355,2
21651,31356,49
21651,31357,1
21651,31358,26
21651,31360,8
21651,31361,2
21651,31362,64
21651,31364,161
21651,31365,2
21651,31366,50
21651,31367,1
21651,31368,52
21651,31370,62
21651,31545,1
21651,31546,9
21651,99999,80
21671,50006,1
21671,50009,3
21671,50138,1
21671,50140,1
21671,50142,19
21671,50146,14
21671,50147,7
21671,50148,17
21671,50149,3
21671,50160,15
21671,50893,2
21671,99999,6
21681,10071,1258
21681,10322,9
21681,10323,668
21681,10328,9
21681,10329,860
21681,10332,18
21681,10334,56
21681,10338,25
21681,10415,529
21681,10419,8
21681,10424,18
21681,10425,8
21681,30102,14
21681,30108,9
21681,30110,14
21681,31213,8
21681,31214,7
21681,31215,36
21681,31216,148
21681,31217,14
21681,31218,105
21681,31219,8
21681,31220,72
21681,31221,22
21681,31222,185
21681,31224,79
21681,31225,31
21681,31226,144
21681,31227,8
21681,31228,45
21681,31229,3
21681,31230,43
21681,31231,88
21681,31232,363
21681,31233,54
21681,31234,373
21681,31237,23
21681,31238,82
21681,31239,1
21681,31240,36
21681,31241,9
21681,31242,70
21681,31243,7
21681,31244,97
21681,31245,13
21681,31246,153
21681,31318,17
21681,31319,268
21681,31358,47
21681,31359,1
21681,31360,5
21681,31361,2
21681,31362,95
21681,31363,1
21681,31364,196
21681,31365,12
21681,31366,70
21681,31367,2
21681,31368,71
21681,31370,94
21681,31385,7
21681,31386,105
21681,31387,8
21681,31388,96
21681,31389,25
21681,31390,106
21681,31391,3
21681,31392,53
21681,31532,151
21681,31533,1
21681,31535,110
21681,31536,4
21681,31537,86
21681,99999,582
21691,10102,1276
21691,10103,446
21691,10104,1300
21691,10105,544
21691,10106,683
21691,10107,198
21691,10108,2051
21691,10109,358
21691,10110,924
21691,10111,79
21691,10143,2706
21691,10144,1183
21691,10145,31
21691,10146,19
21691,10147,192
21691,10148,428
21691,10177,302
21691,10184,85
21691,10185,48
21691,10187,152
21691,10188,211
21691,10189,149
21691,10190,289
21691,10191,95
21691,10192,240
21691,10193,78
21691,10194,189
21691,10195,116
21691,10196,250
21691,10197,350
21691,10198,152
21691,10199,152
21691,10200,297
21691,10201,97
21691,10202,675
21691,10204,302
21691,10415,252
21691,10418,1794
21691,10426,15
21691,10428,43
21691,10430,226
21691,10441,8
21691,10443,22
21691,10445,18
21691,10447,144
21691,10454,1951
21691,50006,958
21691,50007,660
21691,50009,280
21691,50138,156
21691,50140,242
21691,50142,1030
21691,50146,942
21691,50147,422
21691,50148,885
21691,50149,151
21691,50151,62
21691,50153,70
21691,50166,838
21691,50167,49
21691,50168,889
21691,50169,39
21691,50170,273
21691,50171,43
21691,50172,211
21691,50173,6
21691,50174,1084
21691,50175,2
21691,50176,1075
21691,50298,54
21691,50884,1318
21691,99999,444
21701,10071,54
21701,10323,44
21701,10329,49
21701,10332,1
21701,10334,2
21701,10415,30
21701,30102,1
21701,30279,11
21701,30280,17
21701,30281,20
21701,30282,23
21701,30299,13
21701,30300,25
21701,30301,7
21701,30303,4
21701,30305,7
21701,30306,40
21701,30308,33
21701,30317,1
21701,30318,17
21701,31151,31
21701,31152,1
21701,31153,2
21701,31154,7
21701,31195,1
21701,31196,6
21701,31198,12
21701,31200,17
21701,31201,1
21701,31202,14
21701,31203,1
21701,31204,17
21701,31205,5
21701,31206,2
21701,31216,8
21701,31218,2
21701,31219,1
21701,31220,4
21701,31222,6
21701,31258,3
21701,31260,7
21701,31262,5
21701,31264,1
21701,31266,4
21701,99999,60
21711,10036,1646
21711,10117,331
21711,10119,433
21711,10235,92
21711,10240,20
21711,12057,285
21711,12060,34
21711,12062,101
21711,12064,69
21711,12065,228
21711,12068,52
21711,12069,224
21711,12070,5
21711,12071,7
21711,40001,70
21711,40002,104
21711,40004,275
21711,40009,512
21711,40010,216
21711,40011,130
21711,40012,105
21711,40013,52
21711,40014,140
21711,40015,148
21711,40016,153
21711,40018,260
21711,40019,54
21711,40022,257
21711,40025,65
21711,40035,35
21711,40036,233
21711,40037,64
21711,40038,193
21711,40085,2
21711,40120,35
21711,40737,65
21711,40738,107
21711,40739,302
21711,40742,289
21711,40755,10
21711,40756,132
21711,40778,6
21711,40780,129
21711,40781,3
21711,40782,261
21711,40783,4
21711,40825,40
21711,40827,8
21711,40832,100
21711,40833,36
21711,40835,34
21711,40845,74
21711,40846,17
21711,40847,49
21711,40848,11
21711,40849,10
21711,40850,80
21711,40852,83
21711,40855,261
21711,40865,2
21711,40866,7
21711,40868,40
21711,41150,56
21711,41151,2
21711,41152,129
21711,41153,5
21711,41154,56
21711,41155,4
21711,99999,279
21761,40011,64
21761,40013,11
21761,40014,2
21761,40015,34
21761,40016,4
21761,40018,5
21761,40019,17
21761,40022,8
21761,40025,37
21761,40035,7
21761,40036,3
21761,40037,21
21761,40038,11
21761,40067,9
21761,40068,8
21761,40069,1
21761,40070,1
21761,40071,3
21761,40073,1
21761,40079,3
21761,40086,2
21761,40087,8
21761,40088,2
21761,40094,3
21761,40410,7
21761,40412,13
21761,40414,18
21761,40415,4
21761,40416,29
21761,40417,4
21761,40418,44
21761,40419,1
21761,40420,22
21761,40422,115
21761,40445,1
21761,40447,3
21761,40737,26
21761,40738,3
21761,40739,126
21761,40740,7
21761,40932,13
21761,40934,20
21761,40935,3
21761,40966,3
21761,40999,1
21761,41002,2
21761,41004,2
21761,41006,1
21761,41008,4
21761,41012,1
21761,41014,6
21761,41016,21
21761,41018,1
21761,41020,1
21761,41022,11
21761,41025,1
21761,41029,11
21761,41032,45
21761,41055,2
21761,41057,66
21761,41062,1
21761,41064,4
21761,41066,5
21761,41068,9
21761,41069,1
21761,41070,19
21761,41072,2
21761,41073,12
21761,99999,110
21771,40023,55
21771,40035,2
21771,40036,3
21771,40037,14
21771,40038,1
21771,40067,3
21771,40069,1
21771,40070,2
21771,40079,3
21771,40087,2
21771,40094,1
21771,40737,1
21771,40738,1
21771,40739,95
21771,40740,2
21771,40933,9
21771,40934,8
21771,40937,6
21771,40938,16
21771,40940,1
21771,40942,1
21771,40944,2
21771,40946,6
21771,40950,1
21771,40952,1
21771,40954,14
21771,40955,4
21771,40956,1
21771,40958,6
21771,40960,2
21771,40962,1
21771,40964,13
21771,40965,59
21771,40966,3
21771,40967,1
21771,99999,17
21901,10094,423
21901,10121,1
21901,10211,825
21901,10224,18
21901,10226,5
21901,10228,15
21901,10231,100
21901,10235,44
21901,12058,87
21901,12061,392
21901,12062,74
21901,12063,148
21901,12199,76
21901,12200,82
21901,12201,80
21901,12202,58
21901,12203,147
21901,12204,146
21901,12205,22
21901,12206,57
21901,12207,50
21901,12208,158
21901,12209,23
21901,12210,66
21901,12211,58
21901,12212,126
21901,12214,207
21901,12215,54
21901,12216,102
21901,12460,15
21901,12461,29
21901,12462,46
21901,12463,10
21901,12464,49
21901,12465,5
21901,12466,91
21901,12467,12
21901,12468,264
21901,12469,26
21901,12470,32
21901,12471,4
21901,12472,17
21901,12474,24
21901,12475,1
21901,12508,69
21901,12509,49
21901,12541,55
21901,12542,6
21901,12767,42
21901,12789,4
21901,12790,91
21901,12792,81
21901,12794,40
21901,12796,183
21901,12798,67
21901,12807,193
21901,12808,125
21901,99999,668
21911,10087,9
21911,10129,98
21911,10211,252
21911,10224,64
21911,10226,9
21911,10228,29
21911,10235,34
21911,10356,14
21911,10357,69
21911,10358,65
21911,10359,106
21911,10362,77
21911,10363,2
21911,10364,106
21911,10365,99
21911,10366,76
21911,10367,75
21911,10368,1
21911,10369,33
21911,10370,39
21911,10371,15
21911,10372,13
21911,12058,101
21911,12061,100
21911,12062,69
21911,12063,47
21911,12198,21
21911,12199,25
21911,12200,42
21911,12201,14
21911,12202,59
21911,12203,52
21911,12204,92
21911,12205,7
21911,12206,31
21911,12207,33
21911,12208,99
21911,12209,19
21911,12210,19
21911,12211,8
21911,12212,56
21911,12214,91
21911,12215,27
21911,12216,44
21911,12460,6
21911,12461,4
21911,12462,28
21911,12464,22
21911,12465,3
21911,12466,51
21911,12468,112
21911,12469,7
21911,12470,34
21911,12471,1
21911,12508,25
21911,12509,15
21911,12778,1
21911,12780,22
21911,12782,10
21911,12796,135
21911,12797,32
21911,12807,68
21911,12811,37
21911,30125,6
21911,30126,4
21911,30127,5
21911,30128,10
21911,30129,10
21911,30130,24
21911,30131,190
21911,30132,21
21911,30134,63
21911,30179,56
21911,30181,6
21911,30183,10
21911,30185,16
21911,30187,12
21911,30189,4
21911,30200,4
21911,30202,9
21911,30204,10
21911,30206,53
21911,30208,47
21911,30210,95
21911,30212,21
21911,30220,69
21911,30221,12
21911,30222,173
21911,30223,6
21911,30224,86
21911,30225,3
21911,30226,15
21911,30227,2
21911,30228,49
21911,30511,120
21911,99999,415
21931,10010,1775
21931,10240,3
21931,10241,10
21931,12060,36
21931,12061,375
21931,12062,56
21931,12063,129
21931,12198,26
21931,12199,74
21931,12200,124
21931,12201,82
21931,12202,107
21931,12203,105
21931,12204,153
21931,12205,15
21931,12206,80
21931,12207,64
21931,12208,127
21931,12209,33
21931,12210,42
21931,12211,48
21931,12212,112
21931,12214,185
21931,12215,42
21931,12216,62
21931,12460,7
21931,12461,21
21931,12462,32
21931,12463,9
21931,12464,27
21931,12465,4
21931,12466,64
21931,12467,8
21931,12468,203
21931,12469,34
21931,12470,31
21931,12471,2
21931,12472,17
21931,12473,1
21931,12474,20
21931,12508,60
21931,12509,32
21931,12541,68
21931,12542,9
21931,12767,42
21931,12789,2
21931,12790,69
21931,12792,84
21931,12794,37
21931,12796,166
21931,12798,54
21931,12807,144
21931,12808,106
21931,99999,342
21971,20001,259
21971,20153,139
21971,20155,12
21971,20157,11
21971,20158,1
21971,20159,17
21971,20161,47
21971,20162,2
21971,20199,12
21971,20200,8
21971,20201,35
21971,20202,13
21971,20203,33
21971,20204,8
21971,20205,44
21971,20206,23
21971,20207,24
21971,20208,23
21971,20209,14
21971,20212,1
21971,20214,37
21971,20426,16
21971,20428,9
21971,20429,5
21971,20430,14
21971,20431,3
21971,20432,19
21971,20433,1
21971,20434,19
21971,20439,8
21971,20440,50
21971,20441,5
21971,20442,26
21971,20443,6
21971,20444,32
21971,20449,20
21971,20450,77
21971,20451,4
21971,20452,58
21971,20453,5
21971,20454,20
21971,20455,14
21971,20456,90
21971,20483,25
21971,20516,2
21971,20518,26
21971,20524,33
21971,20526,16
21971,20528,23
21971,20530,1
21971,20532,1
21971,20534,2
21971,20536,4
21971,20700,5
21971,22230,9
21971,99999,298
21981,10080,75
